pic,percentage1,hex1,percentage2,hex2,percentage3,hex3,percentage4,hex4,percentage5,hex5,percentage6,hex6,percentage7,hex7,percentage8,hex8
8331,0.62,#13180e,0.13,#549f6f,0.07,#488557,0.06,#60ad88,0.05,#368259,0.04,#8bbe9d,0.02,#336231,0.02,#399872
8332,0.49,#202a16,0.14,#56b79b,0.09,#2a5f34,0.07,#2c8160,0.07,#89bb96,0.06,#57a274,0.04,#32a693,0.03,#528456
8333,0.41,#1f2b16,0.19,#4daa83,0.08,#3c7951,0.08,#3e9367,0.07,#2b592e,0.07,#3a5b2c,0.07,#2b704e,0.03,#423b25
8334,0.5,#192114,0.14,#287d5f,0.1,#449e71,0.08,#4bae8c,0.07,#2b5e33,0.06,#3c815c,0.04,#453e2c,0.02,#69bc98
8335,0.5,#171c11,0.19,#47aa76,0.13,#56bd93,0.08,#3d8057,0.04,#3a6338,0.03,#2e5a30,0.02,#317b57,0.01,#3d3e2e
8336,0.48,#161b0d,0.2,#45a46c,0.1,#3c7e55,0.09,#52b88a,0.05,#77cca6,0.04,#327952,0.03,#2f5730,0.02,#395d37
8337,0.46,#1b260d,0.2,#48a56a,0.18,#59b883,0.06,#389b66,0.03,#355628,0.03,#4a7c4e,0.03,#3a7c4f,0.01,#426734
8338,0.49,#151910,0.21,#43a571,0.13,#77c49c,0.09,#53b487,0.04,#3d7a58,0.02,#2d9568,0.01,#2c7d5b,0.01,#373a28
8339,0.37,#152011,0.29,#68bb91,0.11,#3e6821,0.09,#4d995d,0.07,#427f46,0.04,#53a678,0.02,#323a2e,0.01,#29522b
8340,0.4,#162111,0.19,#6cbf98,0.16,#3f6920,0.09,#57ac80,0.08,#4d995e,0.06,#427947,0.01,#2b5329,0.01,#3c3d2d
8341,0.37,#182411,0.19,#426c22,0.15,#71c29b,0.11,#5db288,0.08,#457d49,0.07,#4f9c63,0.02,#2d5529,0.01,#326b4c
8342,0.25,#182412,0.23,#436c23,0.2,#6fc09d,0.13,#4e9e69,0.08,#437e4e,0.08,#59b28d,0.02,#2c572f,0.01,#3e3c25
8343,0.62,#2e403d,0.14,#1f2924,0.11,#395050,0.04,#344b4c,0.03,#273433,0.02,#374c4d,0.02,#26312d,0.02,#374a47
8344,0.55,#1d251a,0.23,#304442,0.1,#605259,0.05,#2e4232,0.04,#46322d,0.03,#293b3d,0.01,#7e6e7c,0.01,#7b6670
8345,0.57,#1b211c,0.16,#58ae7e,0.08,#62bc95,0.06,#7fc8a4,0.05,#46875d,0.03,#327860,0.03,#406c38,0.02,#36623a
8346,0.4,#1d211b,0.22,#64ba91,0.14,#55a878,0.08,#83c9a5,0.06,#4a825a,0.05,#37835e,0.02,#386237,0.02,#436d39
8347,0.28,#1d231f,0.27,#62b993,0.17,#52a87b,0.11,#84c9a4,0.08,#4a845e,0.03,#37725c,0.03,#39633b,0.02,#45723c
8348,0.4,#1c231b,0.2,#59b68e,0.16,#4da575,0.1,#7cc59d,0.05,#477b5a,0.04,#34775c,0.03,#375c37,0.02,#426939
8349,0.55,#1a201a,0.15,#54ad7e,0.09,#66bc96,0.06,#3a7f59,0.06,#84c69e,0.04,#4a8565,0.03,#39613a,0.01,#5c8c99
8350,0.48,#21291e,0.19,#52a977,0.08,#395e3a,0.07,#45835b,0.05,#397c5a,0.05,#436b39,0.05,#64bc96,0.04,#82c7a0
8351,0.46,#1f261a,0.17,#51a670,0.1,#59b48c,0.08,#3a5c37,0.06,#457c54,0.05,#3a7954,0.04,#426837,0.04,#89caa6
8352,0.49,#1c221c,0.2,#5ab792,0.17,#54a770,0.04,#497b58,0.03,#385836,0.02,#376e53,0.02,#88c9a6,0.02,#435f31
8353,0.29,#41865e,0.16,#56a98d,0.15,#499a73,0.12,#327d60,0.12,#6fbba4,0.1,#22461f,0.04,#2d6236,0.02,#48703b
8354,0.28,#3d805c,0.23,#45966f,0.21,#4da28c,0.12,#68b69e,0.09,#182a17,0.04,#3d6938,0.02,#2a592e,0.01,#2d7051
8355,0.2,#3c7b59,0.18,#1b2918,0.18,#4fa58b,0.16,#459771,0.11,#68b59c,0.07,#2d7459,0.06,#3c6633,0.05,#2c5c35
8356,0.32,#338658,0.17,#326d37,0.13,#7cc9a9,0.13,#3c8a55,0.11,#59b993,0.08,#44a374,0.04,#3c7c3e,0.03,#359e72
8357,0.48,#378a59,0.13,#79c7a5,0.12,#5eb993,0.09,#36753c,0.07,#2d5d29,0.04,#50a978,0.04,#3fa67b,0.03,#40ae87
8358,0.26,#338355,0.16,#306834,0.15,#1a2117,0.13,#45a373,0.12,#56b68e,0.08,#3e8e5a,0.06,#77c6a2,0.04,#34a075
8359,0.25,#45a06c,0.23,#4fb289,0.16,#6ec198,0.15,#306632,0.07,#1a2219,0.05,#307c4c,0.05,#38743a,0.05,#3b7c4e
8360,0.25,#4aa774,0.25,#59b78f,0.22,#336a32,0.09,#78c7a1,0.06,#329f76,0.06,#358b58,0.04,#3e8d54,0.03,#20341c
8361,0.29,#56b38d,0.21,#32672c,0.14,#4aa573,0.1,#1b2519,0.08,#358a58,0.08,#359c70,0.07,#7cc7a1,0.02,#428a55
8362,0.7,#469572,0.09,#5ba783,0.07,#246a4d,0.05,#151d15,0.05,#388560,0.02,#3b3025,0.01,#366a4f,0.01,#2b7e60
8363,0.45,#171d19,0.23,#479e82,0.13,#297655,0.05,#3d9366,0.05,#308a68,0.04,#27572a,0.03,#466a5a,0.03,#329177
8364,0.52,#172017,0.18,#26572e,0.11,#2b704b,0.05,#3e8d61,0.05,#53a885,0.04,#76ba9d,0.04,#40734e,0.02,#45362c
8365,0.54,#172118,0.21,#59ae90,0.08,#274f28,0.08,#71b99c,0.03,#286c4d,0.02,#4b624b,0.02,#419167,0.02,#46372d
8366,0.49,#151e18,0.31,#4ea88a,0.05,#407049,0.05,#3d9169,0.03,#2d7551,0.03,#2e9a80,0.02,#46372e,0.02,#72b49e
8367,0.31,#212b21,0.2,#428862,0.15,#61b67e,0.12,#40693f,0.11,#77caa0,0.06,#b5e2c3,0.04,#559865,0.01,#4aaa7b
8368,0.25,#449167,0.16,#253125,0.15,#72ca9d,0.14,#61ba84,0.13,#416d42,0.09,#45ad82,0.06,#bbe3c4,0.01,#58936d
8369,0.33,#5fc59c,0.24,#50b080,0.13,#458e60,0.11,#202f28,0.06,#39825e,0.06,#90d7b4,0.05,#386342,0.02,#447447
8370,0.28,#53b17d,0.21,#64c69c,0.17,#418861,0.11,#1f2c26,0.08,#3f6b44,0.06,#4b9562,0.06,#9fdcba,0.03,#42ab80
8371,0.21,#408764,0.2,#28382a,0.15,#59b482,0.15,#72cba1,0.12,#3c6743,0.11,#a3ddbc,0.04,#4f996b,0.02,#45a981
8372,0.23,#243326,0.19,#74cca2,0.18,#3d633f,0.15,#41865f,0.13,#57b37f,0.07,#a5debc,0.03,#4f9565,0.01,#4d7a43
8373,0.24,#428660,0.23,#6fcaa2,0.19,#55b283,0.14,#1d2721,0.08,#3e6743,0.07,#aadfbf,0.03,#51976e,0.01,#45a97a
8374,0.25,#56b787,0.22,#6fcba2,0.2,#428961,0.12,#406c45,0.11,#1d2720,0.07,#aadfbf,0.03,#51996f,0.01,#46a87c
8375,0.41,#161c18,0.32,#313d1d,0.22,#385426,0.03,#396a3c,0.01,#455c21,0.0,#4c8f4f,0.0,#56a472,0.0,#47773e
8376,0.36,#151e19,0.33,#3b5826,0.23,#34431d,0.04,#439661,0.02,#3f7445,0.01,#5bb27e,0.01,#27542f,0.0,#245c47
8377,0.56,#28391f,0.24,#3e652c,0.06,#42925d,0.06,#507e3f,0.04,#57935c,0.02,#58ad7a,0.02,#a8d6b6,0.01,#76be9d
8378,0.24,#335723,0.2,#395519,0.18,#396024,0.14,#33511a,0.09,#335f28,0.09,#385922,0.04,#3b5f1c,0.02,#304717
8379,0.7,#32451b,0.09,#417239,0.08,#7ac9a3,0.04,#a1d7b4,0.03,#3f9562,0.03,#64b885,0.03,#48af7f,0.0,#5a9167
8380,0.19,#40925c,0.19,#1d2520,0.17,#5ead77,0.14,#549a5e,0.13,#3f7c41,0.08,#a9dab8,0.07,#7ac8a1,0.03,#45a773
8381,0.3,#1e2621,0.15,#3f8f5d,0.14,#5fae76,0.14,#3b7a41,0.11,#539b60,0.09,#a9d9b7,0.05,#78c6a0,0.03,#46a578
8382,0.27,#202920,0.17,#3c7138,0.17,#419261,0.16,#5eae77,0.1,#a9dab7,0.07,#79c79f,0.06,#529962,0.01,#48a575
8383,0.28,#449567,0.27,#222b20,0.14,#60ad75,0.09,#3e7438,0.08,#abdbb9,0.07,#549c6b,0.05,#80cba1,0.01,#4aa66d
8384,0.42,#469a6b,0.16,#519e6d,0.15,#202720,0.14,#5dae77,0.04,#78c99e,0.03,#a3d9b6,0.03,#3a793d,0.02,#48a96e
8385,0.32,#3f8354,0.24,#53a16c,0.23,#489866,0.13,#57ab7a,0.04,#223028,0.02,#376f40,0.01,#48a87f,0.01,#2c6e49
8386,0.27,#1a221f,0.15,#27302e,0.14,#478b51,0.12,#2e3a42,0.11,#4b9f6a,0.09,#3e8754,0.07,#384f50,0.04,#30532b
8387,0.58,#212c21,0.19,#3d6a33,0.05,#5ba97b,0.05,#40875f,0.05,#529467,0.03,#354b59,0.03,#4c7b39,0.02,#aad9b7
8388,0.43,#253019,0.33,#385c28,0.07,#31431f,0.05,#407342,0.04,#62a576,0.04,#4d8c59,0.01,#53996c,0.01,#2c592d
8389,0.43,#202b1d,0.34,#3a6b35,0.08,#55945e,0.08,#63ab77,0.04,#3b7f53,0.02,#4c7a39,0.0,#73c095,0.0,#aed9b2
8390,0.44,#74bc9a,0.32,#62b494,0.1,#60af86,0.08,#38997a,0.04,#4da57e,0.01,#6db58a,0.01,#318059,0.01,#398f60
8391,0.34,#171911,0.21,#307c59,0.15,#50a47c,0.14,#60b698,0.06,#4c7a5b,0.04,#4d332a,0.03,#295c3a,0.02,#89c9b1
8392,0.37,#151910,0.21,#4ca785,0.13,#3e946b,0.1,#297555,0.09,#3d7854,0.04,#453126,0.04,#765b5f,0.03,#2d8d6d
8393,0.39,#142113,0.15,#4ba07a,0.14,#338460,0.11,#5cb295,0.1,#478365,0.04,#275e38,0.03,#4c342c,0.03,#369d7e
8394,0.32,#161810,0.2,#307e5b,0.17,#4aa17d,0.14,#5bb294,0.07,#477f61,0.05,#245f3c,0.03,#369b7a,0.02,#83c9b0
8395,0.45,#55aa91,0.18,#489878,0.12,#408463,0.1,#2e7660,0.08,#73bda7,0.04,#1a2e1d,0.02,#2a5939,0.01,#349586
8396,0.29,#12160f,0.23,#377a5f,0.13,#4da48a,0.12,#419479,0.1,#29725e,0.05,#725963,0.05,#412d27,0.04,#34643e
8397,0.28,#12140e,0.22,#296e56,0.15,#4a9d82,0.14,#3d7455,0.06,#3e886a,0.05,#72575b,0.05,#47332a,0.04,#295734
8398,0.33,#45977c,0.27,#12130d,0.11,#266850,0.1,#406a47,0.07,#2d7f6d,0.04,#417b53,0.04,#412d22,0.04,#6f5455
8399,0.69,#abdcc7,0.15,#69c5b4,0.11,#1d2626,0.03,#34633a,0.01,#41b1a6,0.01,#3c7d62,0.01,#3d4857,0.0,#4d886e
8400,0.48,#a1d6be,0.21,#6bc1ac,0.16,#202a27,0.05,#6aab80,0.03,#517f69,0.03,#366439,0.02,#3e4857,0.02,#3caa9e
8401,0.23,#87c8a6,0.21,#1f2a24,0.18,#64b89b,0.15,#61a574,0.1,#4f845e,0.06,#49773b,0.05,#335e31,0.02,#434e5c
8402,0.2,#1f2824,0.18,#60a575,0.17,#6ab797,0.14,#8ccaa9,0.12,#4e8b62,0.07,#348066,0.07,#336438,0.04,#4d7b3f
8403,0.21,#202825,0.2,#68b799,0.18,#62a777,0.14,#8fcba9,0.1,#508862,0.07,#35653a,0.05,#36866a,0.03,#537e3f
8404,0.28,#202a26,0.17,#67ad7e,0.15,#519067,0.13,#76bf9a,0.09,#90ccab,0.08,#34673e,0.06,#3b825f,0.03,#3b4659
8405,0.25,#212c27,0.21,#66ac7b,0.18,#4f8e65,0.1,#74bd97,0.1,#8ecba7,0.09,#33673e,0.05,#3b7e5b,0.03,#394558
8406,0.4,#121715,0.2,#65ac83,0.15,#4e8867,0.11,#3b8263,0.06,#6eb792,0.05,#32643a,0.03,#533736,0.02,#95c6ab
8407,0.24,#1d1d17,0.22,#5fa67e,0.17,#547c64,0.15,#6eb894,0.07,#30613a,0.06,#387859,0.05,#9fcebb,0.04,#4e3637
8408,0.57,#7cd3a9,0.17,#60cb9c,0.12,#38a971,0.05,#45b379,0.04,#56bf88,0.04,#319e61,0.01,#249058,0.0,#39c197
8409,0.38,#68cca0,0.15,#9fd6b5,0.15,#141d1d,0.11,#3bb57d,0.08,#56c188,0.05,#2d905d,0.04,#32823c,0.03,#3dc195
8410,0.3,#0e1710,0.17,#3dab61,0.16,#48bb7e,0.15,#185e2a,0.11,#5ec68c,0.09,#1d7948,0.01,#269962,0.01,#28ab7a
8411,0.37,#5ab079,0.22,#468c54,0.15,#44a478,0.07,#386d33,0.07,#3d793c,0.05,#55a162,0.05,#2c6737,0.03,#2c7b50
8412,0.44,#5eb67a,0.42,#71c79a,0.08,#93d6b6,0.01,#4f9652,0.01,#4d8736,0.01,#42a76f,0.01,#416f2c,0.01,#242a15
8413,0.52,#5cb67c,0.33,#72c89e,0.08,#95d7b8,0.03,#4e9a56,0.02,#1b2012,0.02,#4d8a38,0.01,#41722c,0.01,#41a86e
8414,0.46,#5bb378,0.34,#73c89d,0.08,#97d8b9,0.04,#4f9a56,0.04,#1a1c15,0.02,#4c8735,0.01,#3f9659,0.01,#40732c
8415,0.42,#5db57b,0.29,#78cba2,0.11,#1c1e14,0.06,#519d59,0.06,#9edbbd,0.03,#4f8c38,0.02,#458033,0.02,#459858
8416,0.24,#5eb686,0.21,#74c499,0.18,#171e21,0.16,#c5e1c2,0.11,#359573,0.08,#47a780,0.01,#6b706c,0.01,#5f4e59
8417,0.27,#44955c,0.19,#60b380,0.19,#76c59b,0.15,#387435,0.1,#1f3816,0.08,#50a771,0.01,#c1e1c8,0.0,#314257
8418,0.3,#43955b,0.18,#75c59b,0.18,#387536,0.15,#60b481,0.1,#1e3817,0.06,#50a974,0.01,#c7e1c8,0.0,#304358
8419,0.27,#44955c,0.2,#3a7837,0.17,#63b583,0.16,#79c69e,0.11,#1f3a17,0.07,#52a974,0.01,#c6e1c9,0.0,#354558
8420,0.25,#43955d,0.21,#397534,0.18,#61b481,0.16,#75c59c,0.11,#1f3a17,0.07,#51a974,0.02,#d5e0c8,0.0,#334558
8421,0.55,#7ec5a3,0.4,#6ebe99,0.04,#62af7e,0.01,#459a5f,0.0,#4f9562,0.0,#45a370,0.0,#354e2c,0.0,#457146
8422,0.36,#a4d6b3,0.27,#191d1c,0.17,#7fc9a0,0.11,#69b176,0.03,#37845e,0.02,#608363,0.02,#2f6639,0.01,#563c35
8423,0.6,#70c5b2,0.14,#63c2b0,0.11,#62bba1,0.05,#64c1a5,0.04,#62bdac,0.04,#6cc2a5,0.02,#50bdad,0.01,#50b9a5
8424,0.35,#1b1f1f,0.2,#77c59f,0.18,#418f6e,0.12,#63b388,0.11,#a9d9b4,0.02,#5e9075,0.01,#366847,0.01,#4da984
8425,0.37,#64b67b,0.21,#75cca0,0.14,#396d35,0.08,#56985f,0.07,#528843,0.06,#1f3d24,0.05,#9fddbf,0.03,#41a97a
8426,0.37,#66b880,0.19,#78cda3,0.11,#396d36,0.09,#1c3624,0.08,#569c63,0.07,#a3dec0,0.05,#528944,0.03,#3e9766
8427,0.36,#6ec5a1,0.32,#59b98d,0.15,#22271c,0.05,#47a56d,0.04,#56424b,0.03,#496855,0.03,#453336,0.03,#715a68
8428,0.41,#57b384,0.41,#4ea772,0.12,#67bd92,0.02,#4d725c,0.02,#39a066,0.01,#2f3d2a,0.0,#3b5d41,0.0,#564e4f
8429,0.39,#5ba87a,0.34,#91cba4,0.08,#141910,0.07,#498b5d,0.06,#6fbc91,0.03,#396532,0.01,#447139,0.01,#3d7b53
8430,0.39,#161b15,0.21,#60b583,0.17,#76c397,0.14,#b8debe,0.03,#47ae80,0.03,#3e6b30,0.02,#5d8d66,0.01,#42815b
8431,0.37,#181d1c,0.28,#a0d7b1,0.21,#7dc69b,0.07,#65b083,0.03,#5c826a,0.03,#417f63,0.01,#405f44,0.01,#3f4851
8432,0.45,#5eb382,0.17,#74c394,0.13,#a2d4ad,0.07,#1e2019,0.06,#42a67e,0.06,#538d65,0.04,#36926d,0.01,#8fc585
8433,0.31,#7ec59e,0.28,#1e221c,0.21,#69b580,0.09,#a2d6b6,0.04,#418762,0.03,#3f6840,0.03,#5a8c64,0.01,#46a97f
8434,0.6,#a5d4ad,0.23,#83c89f,0.07,#80c390,0.05,#6eb585,0.04,#59aa81,0.0,#3e875d,0.0,#449672,0.0,#69ba98
8435,0.6,#a8d6b2,0.12,#9bd0a3,0.12,#82c69a,0.06,#88cfae,0.04,#8fcca0,0.03,#64c09d,0.02,#79be8b,0.01,#6ab487
8436,0.42,#161815,0.23,#a5d4b2,0.13,#70ad83,0.12,#80bf99,0.05,#3e8662,0.05,#5d8a6b,0.01,#593b32,0.0,#3e4751
8437,0.4,#8fcda4,0.29,#1a1c1a,0.19,#6eba96,0.05,#5fa77e,0.03,#547b68,0.02,#3a8265,0.01,#4a4b53,0.0,#553d3a
8438,0.36,#91cea6,0.3,#1a1c1a,0.22,#72bf9a,0.07,#65ad81,0.02,#378369,0.02,#5a6f66,0.01,#504c55,0.01,#553c39
8439,0.35,#7fc6a1,0.25,#1f2221,0.23,#99d2ac,0.1,#6ab287,0.03,#3c8769,0.03,#5e796e,0.01,#46a381,0.01,#3a6144
8440,0.46,#8bcda7,0.23,#1e201f,0.15,#6fb68b,0.07,#a4d9ba,0.04,#418b6d,0.03,#627870,0.01,#4a4f5f,0.01,#4ca784
8441,0.62,#92d0a9,0.13,#6ebc94,0.08,#5fac7f,0.08,#2c3429,0.05,#508462,0.02,#37693f,0.02,#497245,0.01,#3a8d6a
8442,0.29,#83c9a3,0.23,#a9dbbb,0.21,#282f26,0.17,#6fb683,0.05,#3f8d69,0.03,#5b7c6a,0.01,#49a57b,0.01,#426142
8443,0.33,#82c9a1,0.22,#283026,0.22,#71b783,0.11,#a6d9b8,0.05,#408a62,0.04,#598169,0.02,#3e6c43,0.01,#46a881
8444,0.44,#8fcea6,0.19,#65ae7d,0.16,#76bf8f,0.12,#7bc69d,0.04,#48a37a,0.03,#45875b,0.01,#8ac995,0.01,#4d9463
8445,0.29,#5faf70,0.27,#161c10,0.13,#8ad5ac,0.13,#6ec999,0.07,#4f3931,0.07,#5b775a,0.03,#614a4c,0.03,#4c6d38
8446,0.58,#a4debb,0.25,#151a0f,0.06,#4f3b32,0.04,#606d62,0.02,#5f4b4d,0.02,#846e75,0.01,#96828d,0.01,#70bf99
8447,0.66,#58ba87,0.15,#53a66b,0.05,#429869,0.05,#43b283,0.03,#647357,0.02,#408458,0.02,#97847f,0.02,#313123
8448,0.3,#357525,0.27,#55bf90,0.12,#44a360,0.12,#0e1612,0.07,#379654,0.05,#42822d,0.05,#2c8250,0.02,#97b49e
8449,0.31,#62a774,0.26,#23251e,0.14,#54755e,0.12,#6db68a,0.08,#84c496,0.06,#4e6435,0.02,#484c52,0.01,#39464b
8450,0.32,#282920,0.23,#66aa77,0.16,#567161,0.11,#72b98d,0.08,#4d5e38,0.05,#88c499,0.02,#46492e,0.02,#3b464e
8451,0.32,#262a1f,0.26,#63ab7b,0.21,#6bb58b,0.1,#4f6c5f,0.04,#4a5f38,0.04,#3b4750,0.02,#3f5839,0.02,#3e5d56
8452,0.49,#67ae81,0.18,#577767,0.14,#2e3326,0.12,#70bc95,0.02,#3d5b37,0.02,#3d4b53,0.02,#49673b,0.01,#475154
8453,0.26,#22251a,0.25,#557868,0.21,#64ad7d,0.12,#8acba4,0.07,#72bf99,0.05,#49683a,0.02,#81c28b,0.02,#464d51
8454,0.53,#78bf93,0.21,#67ba92,0.06,#62ac7e,0.06,#577b69,0.05,#475145,0.05,#74b981,0.02,#515e4d,0.01,#487d6b
8455,0.24,#587159,0.23,#85c8a3,0.19,#29312c,0.11,#6ab78f,0.07,#515d43,0.07,#4a4838,0.06,#62a377,0.03,#334752
8456,0.27,#6fbe98,0.24,#94cdaa,0.17,#2f342a,0.13,#59795d,0.07,#68ab7d,0.06,#546246,0.06,#4b4b3d,0.01,#405c44
8457,0.44,#6dbd96,0.27,#84c59c,0.13,#64a775,0.09,#2c3127,0.06,#5c865f,0.01,#4d3d35,0.01,#4f6642,0.0,#3f5940
8458,0.49,#72be96,0.23,#88c9a3,0.14,#283026,0.07,#66ab78,0.05,#538460,0.01,#3d5a43,0.01,#4d3b39,0.0,#427758
8459,0.24,#689576,0.16,#618664,0.15,#749e7b,0.15,#588165,0.1,#608a71,0.08,#59876f,0.07,#75ae8d,0.06,#75a782
8460,0.38,#1b1a1d,0.22,#639270,0.2,#5f8860,0.06,#50542e,0.05,#7c9b78,0.05,#576e4d,0.04,#473929,0.01,#594044
8461,0.31,#1c1b1f,0.17,#6ea88a,0.15,#5c8b69,0.15,#507456,0.08,#5f9a80,0.07,#475d35,0.03,#69926e,0.03,#44362f
8462,0.23,#222626,0.2,#425537,0.2,#4f7a59,0.14,#6ea887,0.08,#5b906d,0.07,#3f482f,0.04,#5b987d,0.04,#679970
8463,0.31,#242c20,0.2,#6fb589,0.16,#586f61,0.13,#3e7359,0.07,#569972,0.06,#90c098,0.05,#375839,0.02,#543b35
8464,0.35,#66ad75,0.25,#6dc08e,0.11,#1e2320,0.1,#5c775f,0.07,#3e7057,0.06,#3da16d,0.04,#37593f,0.03,#574137
8465,0.35,#20251e,0.29,#72ba8f,0.14,#8dc59a,0.07,#3a715c,0.06,#576d61,0.04,#523a37,0.03,#549f76,0.02,#35563d
8466,0.65,#1b1d13,0.15,#506a50,0.04,#36634e,0.04,#253646,0.03,#639f82,0.03,#43562c,0.03,#394e2c,0.03,#4d8762
8467,0.6,#1a211e,0.13,#4d723e,0.13,#517754,0.04,#38563a,0.03,#4d352f,0.03,#8b6d70,0.03,#2a3f50,0.02,#508c6c
8468,0.52,#5c8c6c,0.13,#4d754f,0.1,#0f1a15,0.1,#659171,0.06,#679883,0.05,#599581,0.03,#4d6e3c,0.01,#203e48
8469,0.45,#5a8463,0.21,#152523,0.14,#416c64,0.07,#5d8793,0.07,#294854,0.02,#6ea29c,0.02,#456a3f,0.02,#577640
8470,0.34,#14642a,0.23,#181818,0.13,#362621,0.11,#156933,0.09,#5d4441,0.04,#483737,0.04,#46312b,0.02,#67555d
8471,0.42,#0f4d1d,0.22,#151616,0.13,#30211d,0.08,#533a36,0.07,#402c27,0.03,#4e3229,0.03,#5b4645,0.02,#433231
8472,0.43,#104716,0.25,#141516,0.12,#2c1f1c,0.09,#4a332d,0.04,#3a2a28,0.04,#382621,0.02,#442b22,0.01,#523f41
8473,0.4,#167138,0.29,#151516,0.14,#362520,0.09,#563d37,0.03,#5f494b,0.03,#463530,0.02,#412f2c,0.01,#126227
8474,0.3,#3fa364,0.19,#246827,0.16,#6bcda3,0.16,#338942,0.09,#52ba82,0.08,#5cc18b,0.01,#b1e5cc,0.0,#53c29b
8475,0.32,#41a667,0.23,#256a2a,0.16,#338a44,0.13,#6ecfa8,0.08,#5cc18d,0.07,#51ba83,0.01,#afe4cc,0.0,#51c29e
8476,0.26,#32853d,0.24,#3da363,0.2,#236322,0.13,#6dcfa7,0.08,#4eb77e,0.08,#5ac08b,0.01,#aee4cc,0.0,#4ec19c
8477,0.27,#3fa262,0.24,#338840,0.21,#256726,0.12,#6fcfa7,0.07,#4fb87f,0.06,#5abf8a,0.02,#afe4cc,0.0,#4ec09b
8478,0.37,#1c1913,0.24,#144a11,0.11,#806764,0.1,#5a443f,0.09,#3f2b1e,0.04,#4e362a,0.03,#6b514d,0.02,#765c55
8479,0.42,#1c1914,0.13,#136024,0.11,#806864,0.11,#5a453f,0.09,#402c1f,0.08,#164b14,0.04,#4d362a,0.03,#6d534e
8480,0.6,#13190f,0.12,#3c291c,0.1,#56413b,0.09,#796260,0.03,#684f48,0.03,#4b3427,0.02,#735951,0.0,#655357
8481,0.26,#45af6a,0.24,#63d09d,0.22,#49c28c,0.13,#3f752d,0.07,#3b8457,0.04,#182117,0.02,#59b871,0.01,#5f7e2a
8482,0.32,#44af6c,0.23,#63d09e,0.18,#49c490,0.12,#3f762e,0.07,#3b8752,0.04,#162016,0.03,#58bb76,0.01,#5e7d2b
8483,0.38,#48b572,0.2,#52c995,0.14,#6ad5a6,0.12,#437b2f,0.05,#419655,0.05,#182217,0.03,#328159,0.03,#337239
8484,0.39,#46b370,0.17,#4fc793,0.16,#68d3a3,0.11,#42792e,0.07,#3d8e53,0.04,#172116,0.03,#318453,0.02,#31733a
8485,0.48,#10201e,0.18,#409170,0.14,#65bf9d,0.08,#4eaa7e,0.06,#1e4655,0.04,#58b086,0.02,#3d8895,0.01,#4ab59c
8486,0.36,#67c09c,0.32,#101e19,0.19,#50ad84,0.05,#47a172,0.04,#1c3e4a,0.02,#265b64,0.01,#3d7d8d,0.01,#387564
8487,0.32,#53b188,0.29,#6ec39f,0.23,#0e1c17,0.08,#449f71,0.05,#1d404c,0.02,#265b66,0.01,#3e7962,0.0,#397b88
8488,0.58,#1f2620,0.12,#705854,0.08,#53382f,0.08,#305a2d,0.05,#323d48,0.04,#896c67,0.02,#61b284,0.02,#4f9f70
8489,0.51,#17231d,0.13,#2c572c,0.08,#2f3943,0.07,#5a514f,0.07,#48824d,0.06,#7e6361,0.04,#927f7e,0.03,#335549
8490,0.41,#17231c,0.18,#2a512f,0.13,#5d5357,0.07,#927d7d,0.07,#364653,0.06,#7f6564,0.05,#2d3843,0.03,#446235
8491,0.38,#1e241c,0.22,#675a5a,0.11,#886f6d,0.1,#244f32,0.06,#4c362e,0.06,#978887,0.04,#394e64,0.03,#688897
8492,0.4,#95cfa7,0.32,#151c13,0.1,#6eba94,0.04,#325b39,0.04,#3a6f4f,0.04,#4e362e,0.03,#567060,0.02,#637f89
8493,0.34,#7db08b,0.21,#1b2619,0.12,#66936b,0.12,#4d6857,0.07,#73a276,0.06,#42332e,0.04,#315550,0.03,#264e32
8494,0.61,#191c16,0.13,#7bc199,0.13,#a7cdaf,0.03,#666b69,0.03,#387361,0.03,#5bac80,0.02,#6f8798,0.02,#384051
8495,0.53,#181a14,0.28,#86c99f,0.06,#a9d2b3,0.05,#6c756b,0.03,#417860,0.02,#563f3b,0.01,#66b086,0.01,#798d9e
8496,0.41,#81be96,0.35,#1a221d,0.09,#66a987,0.06,#5f9f75,0.05,#477963,0.04,#303a4e,0.01,#3e5a3a,0.0,#3c495c
8497,0.42,#171915,0.23,#70b390,0.09,#9ac8a8,0.09,#60a078,0.08,#3e7e5e,0.06,#5a8069,0.02,#313c4d,0.02,#503735
8498,0.35,#171b16,0.17,#568a67,0.16,#72b491,0.11,#9fceae,0.11,#64a57b,0.05,#407956,0.04,#335c39,0.01,#513735
8499,0.31,#9ed7bc,0.2,#6abc9c,0.18,#39855a,0.11,#50a57b,0.07,#112216,0.06,#347139,0.06,#45915f,0.01,#1f4558
8500,0.34,#58a572,0.23,#3b8b64,0.12,#75c2a0,0.08,#3c9f79,0.07,#50975a,0.07,#102118,0.05,#3d793b,0.04,#add7c2
8501,0.49,#181e1a,0.1,#317d61,0.09,#5ab695,0.09,#51a87c,0.08,#4b3d3c,0.07,#646665,0.05,#31495a,0.04,#584a4e
8502,0.31,#24231f,0.21,#54b18b,0.13,#5c5559,0.12,#346554,0.08,#4b3936,0.07,#564447,0.04,#31926d,0.04,#9b9d99
